LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,WS50M,TS,PS,PRECTOT,QV2M
44.25251,38.83211,2000,10,22,              1.96,    7.16,   12.22,  100.76,    0.44,    6.40
44.25251,38.83211,2000,10,23,              1.20,    8.97,   12.22,  100.43,    0.81,    5.95
44.25251,38.83211,2000,10,24,              3.28,    3.68,   12.36,  100.39,    0.10,    6.66
44.25251,38.83211,2000,10,25,              3.29,    2.34,   12.97,  100.39,    0.13,    6.90
44.25251,38.83211,2000,10,26,              3.33,    3.21,   12.48,  100.72,    5.65,    6.32
44.25251,38.83211,2000,10,27,              3.42,    3.36,   12.24,  100.80,    0.01,    6.93
44.25251,38.83211,2000,10,28,              2.95,    3.17,   14.02,  100.44,    0.43,    8.68
44.25251,38.83211,2000,10,29,              1.10,    2.09,   13.45,  100.72,   19.51,    7.82
44.25251,38.83211,2000,10,30,              2.44,    1.77,   13.17,  101.09,    1.40,    7.36
44.25251,38.83211,2000,10,31,              2.98,    3.59,   13.88,  100.87,    0.00,    7.51
44.25251,38.83211,2000,11,01,              3.03,    2.02,   13.67,  100.72,    0.00,    7.69
44.25251,38.83211,2000,11,02,              2.94,    1.45,   13.84,  100.49,    0.00,    7.94
44.25251,38.83211,2000,11,03,              2.15,    1.60,   13.67,  100.65,    0.03,    8.14
44.25251,38.83211,2000,11,04,              2.56,    1.95,   14.35,  100.97,    0.00,    7.74
44.25251,38.83211,2000,11,05,              2.88,    2.80,   13.90,  100.98,    0.00,    7.28
44.25251,38.83211,2000,11,06,              2.40,    2.74,   13.40,  100.58,    0.00,    6.95
44.25251,38.83211,2000,11,07,              1.71,    2.93,   13.51,  100.34,    0.00,    7.60
44.25251,38.83211,2000,11,08,              2.42,    4.14,   12.89,  100.61,    0.00,    6.88
44.25251,38.83211,2000,11,09,              2.84,    4.80,   11.61,  100.83,    0.00,    5.71
44.25251,38.83211,2000,11,10,              2.17,    3.33,   13.07,  100.85,    0.01,    7.86
44.25251,38.83211,2000,11,11,              1.43,    6.26,   14.17,  100.73,    0.84,    8.16
44.25251,38.83211,2000,11,12,              1.23,    5.00,   12.48,  100.90,    3.95,    6.90
44.25251,38.83211,2000,11,13,              2.65,    5.11,   10.33,  101.28,    0.02,    4.85
44.25251,38.83211,2000,11,14,              2.48,    2.35,   10.11,  101.20,    0.00,    4.49
44.25251,38.83211,2000,11,15,              1.32,    2.74,   10.57,  101.16,    0.00,    4.50
44.25251,38.83211,2000,11,16,              2.60,    2.82,   11.04,  101.19,    0.00,    5.83
44.25251,38.83211,2000,11,17,              2.72,    3.96,   11.73,  101.02,    0.00,    6.75
44.25251,38.83211,2000,11,18,              2.63,    5.22,   11.96,  100.79,    0.00,    5.87
44.25251,38.83211,2000,11,19,              2.61,    2.93,   11.13,  100.80,    0.00,    6.30
44.25251,38.83211,2000,11,20,              2.47,    2.86,   11.11,  100.66,    0.00,    6.36
44.25251,38.83211,2000,11,21,              2.19,    2.31,   11.40,  100.47,    0.00,    7.13
44.25251,38.83211,2000,11,22,              0.71,    1.94,   11.71,  100.53,    3.75,    6.72
44.25251,38.83211,2000,11,23,              1.22,    3.16,   10.35,  100.53,   10.65,    6.00
44.25251,38.83211,2000,11,24,              1.26,    3.78,    7.88,  100.86,    1.61,    4.56
44.25251,38.83211,2000,11,25,              0.84,    2.09,    7.96,  101.08,    1.00,    4.55
44.25251,38.83211,2000,11,26,              1.03,    4.38,    7.40,  100.91,    0.48,    4.71
44.25251,38.83211,2000,11,27,              1.57,    4.11,    8.54,  100.35,    0.00,    5.37
44.25251,38.83211,2000,11,28,              1.60,    4.21,    9.40,  100.14,    0.00,    5.53
44.25251,38.83211,2000,11,29,              0.50,    4.71,   10.34,  100.40,    0.00,    6.33
44.25251,38.83211,2000,11,30,              1.42,    3.98,   10.00,  100.50,    0.00,    5.94
44.25251,38.83211,2000,12,01,              1.95,    4.77,    8.71,  100.94,    0.01,    4.93
44.25251,38.83211,2000,12,02,              0.43,    4.69,    9.79,  100.92,    0.96,    6.30
44.25251,38.83211,2000,12,03,              1.28,    2.33,    9.03,  101.18,    1.01,    5.26
44.25251,38.83211,2000,12,04,              1.80,    1.98,    8.77,  101.30,    0.10,    5.46
44.25251,38.83211,2000,12,05,              1.26,    2.44,    8.97,  101.14,    0.62,    5.44
44.25251,38.83211,2000,12,06,              1.68,    4.77,    9.09,  101.13,    2.98,    5.41
44.25251,38.83211,2000,12,07,              1.46,    9.32,    6.78,  101.00,    0.14,    3.91
44.25251,38.83211,2000,12,08,              1.35,    7.50,    5.84,  101.04,    1.70,    3.77
44.25251,38.83211,2000,12,09,              1.95,    3.43,    7.06,  101.32,    0.25,    4.68
44.25251,38.83211,2000,12,10,              1.86,    4.02,    7.41,  101.24,    0.00,    4.57
44.25251,38.83211,2000,12,11,              1.38,    2.26,    7.45,  100.56,    0.05,    4.75
44.25251,38.83211,2000,12,12,              0.55,    3.38,    7.50,  100.48,    0.08,    4.74
44.25251,38.83211,2000,12,13,              1.74,    6.30,    7.02,  100.62,    0.06,    4.49
44.25251,38.83211,2000,12,14,              1.24,    3.41,    7.04,  100.40,    0.89,    4.58
44.25251,38.83211,2000,12,15,              0.32,    7.07,    9.30,  100.02,    1.85,    5.93
44.25251,38.83211,2000,12,16,              1.39,   10.25,   11.09,   99.66,    0.21,    6.56
44.25251,38.83211,2000,12,17,              0.57,    9.64,   10.39,   99.77,    5.15,    6.16
44.25251,38.83211,2000,12,18,              1.13,    6.35,    8.71,  100.43,    1.64,    5.21
44.25251,38.83211,2000,12,19,              0.96,    4.26,    7.17,  100.18,    1.11,    4.60
44.25251,38.83211,2000,12,20,              0.69,    4.62,    6.36,  100.02,    1.28,    4.31
44.25251,38.83211,2000,12,21,              1.26,    5.78,    5.50,  100.33,    0.76,    3.73
44.25251,38.83211,2000,12,22,              0.96,    3.58,    4.21,  101.07,    1.48,    2.77
44.25251,38.83211,2000,12,23,              1.94,    3.24,    3.62,  100.98,    0.08,    2.38
44.25251,38.83211,2000,12,24,              1.90,    3.23,    4.33,  100.11,    0.00,    2.75
44.25251,38.83211,2000,12,25,              1.34,    5.07,    5.78,  100.36,    0.00,    3.89
44.25251,38.83211,2000,12,26,              0.98,   10.58,    9.39,  100.43,    0.03,    5.69
44.25251,38.83211,2000,12,27,              1.24,    9.29,   10.59,  100.39,    0.02,    6.29
44.25251,38.83211,2000,12,28,              0.89,    9.00,   11.00,  100.33,    0.02,    6.15
44.25251,38.83211,2000,12,29,              0.54,    7.38,   10.96,   99.88,    0.01,    6.06
44.25251,38.83211,2000,12,30,              1.28,    8.57,   10.74,   99.52,    0.03,    6.17
44.25251,38.83211,2000,12,31,              0.23,    6.82,   10.12,   99.82,    4.71,    6.51
44.25251,38.83211,2001,01,01,              1.47,    4.27,    8.81,  100.52,    0.20,    6.59
44.25251,38.83211,2001,01,02,              1.58,    3.08,    7.97,  100.13,    0.00,    5.49
44.25251,38.83211,2001,01,03,              0.98,    2.07,    7.38,  100.52,    0.10,    6.24
44.25251,38.83211,2001,01,04,              0.69,    2.08,    8.12,  100.40,    0.16,    5.96
44.25251,38.83211,2001,01,05,              0.52,    2.09,    7.97,  100.52,    0.15,    5.94
44.25251,38.83211,2001,01,06,              1.59,    1.76,    8.05,  100.79,    0.03,    5.70
44.25251,38.83211,2001,01,07,              0.60,    3.90,    8.15,  100.95,    0.01,    5.99
44.25251,38.83211,2001,01,08,              1.37,    6.08,    8.96,  100.96,    0.01,    6.30
44.25251,38.83211,2001,01,09,              1.73,    6.96,    9.71,  100.39,    0.00,    6.30
44.25251,38.83211,2001,01,10,              0.79,    8.15,    9.41,  100.20,    1.88,    6.38
44.25251,38.83211,2001,01,11,              1.42,    4.62,    7.17,  100.82,    0.41,    4.43
44.25251,38.83211,2001,01,12,              0.82,    8.26,    7.92,  100.25,   10.47,    5.43
44.25251,38.83211,2001,01,13,              1.69,    4.81,    5.26,  100.83,    2.38,    3.42
44.25251,38.83211,2001,01,14,              1.49,    5.41,    4.25,  101.35,    0.50,    3.07
44.25251,38.83211,2001,01,15,              2.42,    6.13,    3.61,  101.52,    0.00,    2.69
44.25251,38.83211,2001,01,16,              2.46,    5.17,    3.83,  101.39,    0.00,    2.73
44.25251,38.83211,2001,01,17,              2.31,    5.00,    3.79,  101.12,    0.00,    2.92
44.25251,38.83211,2001,01,18,              1.66,    5.04,    4.24,  100.93,    0.01,    3.57
44.25251,38.83211,2001,01,19,              1.55,    7.71,    3.81,  100.97,    0.02,    3.34
44.25251,38.83211,2001,01,20,              1.58,    3.56,    4.24,  101.18,    0.48,    3.91
44.25251,38.83211,2001,01,21,              1.01,    1.76,    5.07,  101.22,    3.41,    4.14
44.25251,38.83211,2001,01,22,              1.34,    6.66,    3.28,  101.22,    0.14,    3.23
44.25251,38.83211,2001,01,23,              1.89,    8.11,    2.09,  101.22,    0.02,    2.71
44.25251,38.83211,2001,01,24,              2.46,    5.53,    2.79,  101.37,    0.41,    2.82
44.25251,38.83211,2001,01,25,              2.68,    5.60,    2.31,  101.53,    0.00,    2.69
44.25251,38.83211,2001,01,26,              2.72,    1.53,    3.14,  101.68,    0.00,    3.20
44.25251,38.83211,2001,01,27,              2.09,    5.23,    4.37,  101.01,    0.02,    3.68
44.25251,38.83211,2001,01,28,              1.18,    7.14,    6.52,  100.62,    0.05,    4.64
44.25251,38.83211,2001,01,29,              1.81,    7.97,    8.08,  100.59,    0.53,    4.69
44.25251,38.83211,2001,01,30,              1.25,    6.35,    8.45,  100.74,    1.43,    5.93
44.25251,38.83211,2001,01,31,              1.68,    7.92,    8.86,   99.82,    0.03,    5.68
44.25251,38.83211,2001,02,01,              2.33,    7.58,    9.06,   99.37,    0.24,    5.97
44.25251,38.83211,2001,02,02,              1.05,    5.84,    7.95,   99.55,    6.68,    6.28
44.25251,38.83211,2001,02,03,              0.92,    6.55,    7.99,   99.26,    7.48,    5.72
44.25251,38.83211,2001,02,04,              2.08,    5.76,    4.23,  100.59,    6.24,    3.26
44.25251,38.83211,2001,02,05,              1.07,    5.26,    4.56,  100.82,    2.82,    3.79
44.25251,38.83211,2001,02,06,              0.94,    9.40,    6.81,  100.59,   11.08,    5.21
44.25251,38.83211,2001,02,07,              0.89,    3.72,    7.44,  100.82,    6.43,    5.81
44.25251,38.83211,2001,02,08,              1.73,    3.21,    6.93,  101.50,    0.15,    5.49
44.25251,38.83211,2001,02,09,              3.08,    2.94,    7.02,  101.34,    0.00,    5.18
44.25251,38.83211,2001,02,10,              3.29,    2.61,    6.87,  101.26,    0.00,    4.26
44.25251,38.83211,2001,02,11,              3.31,    4.08,    6.67,  101.30,    0.00,    4.19
44.25251,38.83211,2001,02,12,              2.33,    6.87,    5.48,  101.52,    0.02,    4.01
44.25251,38.83211,2001,02,13,              2.53,    3.32,    5.35,  100.75,    0.01,    4.24
44.25251,38.83211,2001,02,14,              1.50,    4.90,    5.13,   99.83,    0.02,    4.04
44.25251,38.83211,2001,02,15,              2.00,    6.00,    4.43,  100.57,    0.05,    3.37
44.25251,38.83211,2001,02,16,              2.73,    4.65,    4.82,  101.10,    0.15,    3.54
44.25251,38.83211,2001,02,17,              1.14,    3.39,    5.37,  100.99,    3.01,    4.31
44.25251,38.83211,2001,02,18,              2.58,    2.72,    3.96,  100.45,   16.92,    3.57
44.25251,38.83211,2001,02,19,              1.58,    7.33,    5.72,   99.44,    7.02,    4.80
44.25251,38.83211,2001,02,20,              1.96,    4.19,    3.64,   99.32,    7.20,    3.47
44.25251,38.83211,2001,02,21,              3.09,    5.84,    2.68,   99.60,    1.16,    2.72
44.25251,38.83211,2001,02,22,              1.17,   10.36,    4.88,   98.54,   11.53,    4.44
44.25251,38.83211,2001,02,23,              1.79,    9.50,    5.24,   98.53,   10.34,    4.32
44.25251,38.83211,2001,02,24,              1.98,    8.66,    6.00,   99.25,    6.92,    4.65
44.25251,38.83211,2001,02,25,              1.05,    3.73,    6.17,   99.49,   27.37,    5.57
44.25251,38.83211,2001,02,26,              1.53,    6.26,    4.97,   99.79,   15.62,    4.85
44.25251,38.83211,2001,02,27,              1.87,   10.26,    8.32,   99.35,    9.04,    6.13
44.25251,38.83211,2001,02,28,              2.38,    4.59,    6.30,  100.63,    4.85,    4.57
44.25251,38.83211,2001,03,01,              2.35,    6.46,    7.32,  100.45,    2.75,    5.31
44.25251,38.83211,2001,03,02,              1.41,    9.07,    9.08,   99.54,    4.16,    6.54
44.25251,38.83211,2001,03,03,              2.84,    7.99,    7.92,  100.36,    3.91,    5.99
44.25251,38.83211,2001,03,04,              2.71,    9.85,    9.26,  100.41,    0.16,    5.94
44.25251,38.83211,2001,03,05,              3.54,    6.55,   10.04,  100.26,    0.00,    6.65
44.25251,38.83211,2001,03,06,              1.65,    5.55,    8.80,  100.02,    5.32,    6.28
44.25251,38.83211,2001,03,07,              2.96,    9.01,    4.92,  100.52,    5.56,    3.78
44.25251,38.83211,2001,03,08,              4.40,    3.93,    5.40,  100.77,    0.32,    3.72
44.25251,38.83211,2001,03,09,              4.70,    7.02,    4.81,  101.03,    0.00,    2.98
44.25251,38.83211,2001,03,10,              4.74,    2.89,    5.98,  100.95,    0.00,    4.18
44.25251,38.83211,2001,03,11,              4.42,    3.78,    7.62,  100.49,    0.00,    4.89
44.25251,38.83211,2001,03,12,              3.13,    3.08,    8.56,  100.13,    0.00,    5.27
44.25251,38.83211,2001,03,13,              3.00,    2.97,    9.13,   99.94,    3.93,    6.09
44.25251,38.83211,2001,03,14,              4.17,    4.10,    8.59,   99.76,    1.83,    6.41
44.25251,38.83211,2001,03,15,              3.21,    6.37,    9.51,   99.48,    1.15,    6.30
44.25251,38.83211,2001,03,16,              3.46,    7.16,    8.89,  100.11,    6.13,    5.90
44.25251,38.83211,2001,03,17,              3.94,    5.19,    8.22,  100.35,    6.54,    5.20
44.25251,38.83211,2001,03,18,              4.96,   10.19,    9.95,   99.96,    0.01,    5.79
44.25251,38.83211,2001,03,19,              4.89,    5.97,   10.46,   99.92,    0.02,    6.88
44.25251,38.83211,2001,03,20,              2.44,    7.08,   10.05,   99.75,    3.16,    7.30
44.25251,38.83211,2001,03,21,              3.77,    7.10,    9.33,   99.70,    6.80,    6.17
44.25251,38.83211,2001,03,22,              2.94,    6.57,    9.32,   99.18,    5.69,    6.50
44.25251,38.83211,2001,03,23,              2.07,    2.97,    9.55,   98.50,   15.05,    6.57
44.25251,38.83211,2001,03,24,              2.26,    6.46,    6.71,   99.52,    7.70,    4.43
44.25251,38.83211,2001,03,25,              4.95,    4.34,    7.29,   99.94,    0.00,    4.25
44.25251,38.83211,2001,03,26,              2.79,    9.21,    9.61,   99.11,    0.16,    5.90
44.25251,38.83211,2001,03,27,              5.21,    3.83,    9.35,   99.69,    0.01,    6.26
44.25251,38.83211,2001,03,28,              4.81,    2.97,   10.17,   99.32,    2.03,    6.55
44.25251,38.83211,2001,03,29,              2.38,    6.78,    6.40,  100.46,    0.80,    4.00
44.25251,38.83211,2001,03,30,              3.87,    6.03,    6.40,  100.56,    0.01,    3.73
44.25251,38.83211,2001,03,31,              5.36,    6.68,    7.75,  100.70,    0.00,    4.41
44.25251,38.83211,2001,04,01,              3.44,    5.97,    8.99,  100.26,    0.00,    5.75
44.25251,38.83211,2001,04,02,              1.31,    4.61,    9.68,  100.09,    2.01,    6.89
44.25251,38.83211,2001,04,03,              2.29,    3.03,    9.08,  100.47,    2.19,    5.86
44.25251,38.83211,2001,04,04,              4.01,    4.33,   10.15,  100.39,    0.16,    6.60
44.25251,38.83211,2001,04,05,              3.25,    2.46,   11.31,   99.89,    5.25,    7.44
44.25251,38.83211,2001,04,06,              1.24,    5.52,    9.68,   99.62,   18.20,    6.94
44.25251,38.83211,2001,04,07,              5.88,    3.38,   10.88,  100.12,    0.02,    6.28
44.25251,38.83211,2001,04,08,              4.65,    4.17,   11.61,  100.28,    0.00,    7.10
44.25251,38.83211,2001,04,09,              4.28,    2.14,   11.41,  100.17,    0.00,    7.18
44.25251,38.83211,2001,04,10,              5.78,    3.84,   11.84,   99.49,    0.00,    7.18
44.25251,38.83211,2001,04,11,              0.99,    5.02,   10.22,   99.33,   12.54,    6.98
44.25251,38.83211,2001,04,12,              1.79,    5.05,   10.43,   99.66,   13.13,    6.87
44.25251,38.83211,2001,04,13,              5.48,    4.90,   10.45,  100.05,    0.31,    6.83
44.25251,38.83211,2001,04,14,              3.51,    4.82,   11.28,   99.47,    0.28,    6.39
44.25251,38.83211,2001,04,15,              1.86,    3.16,   10.84,   99.96,    1.08,    7.21
44.25251,38.83211,2001,04,16,              5.46,    5.15,   11.90,  100.00,    4.16,    7.47
44.25251,38.83211,2001,04,17,              2.96,    5.30,    9.83,  100.46,    5.13,    5.98
44.25251,38.83211,2001,04,18,              2.92,    3.19,   11.02,   99.86,    0.18,    6.09
44.25251,38.83211,2001,04,19,              1.22,    4.15,   11.01,   99.49,   12.63,    7.43
44.25251,38.83211,2001,04,20,              5.81,    4.23,   11.21,  100.32,    0.61,    6.85
44.25251,38.83211,2001,04,21,              5.09,    2.53,   11.44,  100.06,    0.00,    6.41
44.25251,38.83211,2001,04,22,              3.68,    4.72,   13.46,   99.40,    0.08,    7.42
44.25251,38.83211,2001,04,23,              4.42,    8.39,   15.02,   98.93,    3.77,    9.04
44.25251,38.83211,2001,04,24,              2.98,    2.14,   13.13,   99.76,    6.20,    8.65
44.25251,38.83211,2001,04,25,              6.38,    3.90,   13.05,  100.03,    0.17,    7.86
44.25251,38.83211,2001,04,26,              3.39,    4.71,   11.72,  100.04,    5.59,    7.01
44.25251,38.83211,2001,04,27,              4.67,    3.23,   11.90,  100.47,    3.36,    6.76
44.25251,38.83211,2001,04,28,              6.38,    3.21,   12.77,  100.68,    0.01,    6.80
