LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,PS,T2M,WS50M,ALLSKY_SFC_SW_DWN
44.25301,38.83041,1990,10,23,    2.47,    4.81,  100.64,    7.62,    6.36,              1.22
44.25301,38.83041,1990,10,24,    0.68,    5.19,  100.19,    8.03,    6.33,              1.46
44.25301,38.83041,1990,10,25,    5.06,    5.08,  100.39,    5.32,    4.51,              1.04
44.25301,38.83041,1990,10,26,    0.05,    4.56,  100.65,    6.94,    3.51,              0.98
44.25301,38.83041,1990,10,27,    0.09,    5.05,  100.55,    8.26,    4.58,              1.99
44.25301,38.83041,1990,10,28,    0.19,    5.53,  100.35,    9.07,    4.48,              2.00
44.25301,38.83041,1990,10,29,    0.01,    5.94,  100.15,   11.56,    2.57,              2.33
44.25301,38.83041,1990,10,30,    2.59,    8.62,   99.77,   13.88,    5.99,              0.80
44.25301,38.83041,1990,10,31,   19.48,    8.66,   99.49,   14.05,    8.70,              0.97
44.25301,38.83041,1990,11,01,    1.78,    6.51,  100.07,   12.25,    6.06,              0.92
44.25301,38.83041,1990,11,02,    0.37,    9.00,   99.48,   14.99,    7.24,              1.01
44.25301,38.83041,1990,11,03,    0.88,    9.24,   99.96,   14.44,    1.98,              1.44
44.25301,38.83041,1990,11,04,    2.31,    9.29,  100.13,   15.35,    2.54,              1.63
44.25301,38.83041,1990,11,05,    0.05,    9.64,   99.88,   16.12,    5.80,              2.13
44.25301,38.83041,1990,11,06,    8.00,    8.50,   99.74,   13.42,    5.99,              0.62
44.25301,38.83041,1990,11,07,    0.16,    4.83,  100.61,    8.05,    4.80,              2.44
44.25301,38.83041,1990,11,08,    0.69,    4.49,  100.06,    7.31,    6.33,              1.67
44.25301,38.83041,1990,11,09,    0.72,    4.44,  100.06,    5.25,    9.11,              2.04
44.25301,38.83041,1990,11,10,    0.72,    3.87,  100.72,    2.75,    6.34,              1.96
44.25301,38.83041,1990,11,11,    0.08,    4.24,  100.78,    3.73,    7.55,              1.74
44.25301,38.83041,1990,11,12,    0.50,    4.10,  101.03,    5.15,    4.05,              1.57
44.25301,38.83041,1990,11,13,    1.10,    4.98,  101.28,    7.65,    4.90,              1.16
44.25301,38.83041,1990,11,14,    3.13,    5.64,  101.37,    8.78,    4.00,              1.25
44.25301,38.83041,1990,11,15,    0.05,    4.91,  101.21,    9.78,    1.78,              2.49
44.25301,38.83041,1990,11,16,    0.00,    4.17,  101.18,    9.54,    1.93,              2.65
44.25301,38.83041,1990,11,17,    0.00,    5.15,  100.89,   10.88,    2.69,              2.58
44.25301,38.83041,1990,11,18,    2.70,    8.35,   99.87,   12.74,    8.11,              1.01
44.25301,38.83041,1990,11,19,    4.33,    8.76,   99.50,   12.74,    7.72,              0.66
44.25301,38.83041,1990,11,20,   13.94,    8.61,   99.69,   12.23,    4.85,              0.39
44.25301,38.83041,1990,11,21,    0.69,    7.22,  100.60,   10.95,    3.52,              1.85
44.25301,38.83041,1990,11,22,    0.00,    8.36,  100.91,   13.60,    5.92,              1.71
44.25301,38.83041,1990,11,23,    0.00,    7.70,  100.94,   12.87,    3.17,              1.98
44.25301,38.83041,1990,11,24,    0.00,    7.85,  100.32,   12.68,    4.55,              1.99
44.25301,38.83041,1990,11,25,    0.00,    7.64,   99.98,   12.52,    3.64,              1.58
44.25301,38.83041,1990,11,26,    0.00,    6.74,  100.25,   12.51,    3.06,              1.86
44.25301,38.83041,1990,11,27,    0.01,    6.99,  100.54,   10.81,    3.79,              1.78
44.25301,38.83041,1990,11,28,    0.04,    7.90,  100.28,   12.07,    6.30,              1.54
44.25301,38.83041,1990,11,29,    6.84,    8.34,   99.99,   12.76,    5.58,              0.43
44.25301,38.83041,1990,11,30,    7.83,    8.45,   99.76,   12.21,    5.33,              0.95
44.25301,38.83041,1990,12,01,    1.17,    8.51,   99.64,   13.45,    6.68,              1.01
44.25301,38.83041,1990,12,02,    1.92,    6.28,  100.34,    8.76,    5.12,              0.83
44.25301,38.83041,1990,12,03,    0.05,    4.66,  100.69,    5.67,    7.64,              2.00
44.25301,38.83041,1990,12,04,    3.21,    6.29,   99.50,    8.26,    6.50,              0.39
44.25301,38.83041,1990,12,05,    5.66,    6.64,   99.72,    9.39,    5.71,              0.89
44.25301,38.83041,1990,12,06,   13.11,    4.93,  100.43,    4.87,    6.45,              1.04
44.25301,38.83041,1990,12,07,    0.02,    4.71,  101.08,    5.97,    2.86,              1.22
44.25301,38.83041,1990,12,08,    0.03,    4.98,  100.56,    6.18,    5.77,              1.22
44.25301,38.83041,1990,12,09,    1.66,    5.22,  100.17,    6.98,    2.72,              0.59
44.25301,38.83041,1990,12,10,    1.35,    5.04,  100.83,    6.23,    2.49,              0.98
44.25301,38.83041,1990,12,11,    0.01,    4.57,  100.85,    7.07,    2.78,              1.49
44.25301,38.83041,1990,12,12,    0.00,    4.89,  100.45,    8.10,    4.20,              1.69
44.25301,38.83041,1990,12,13,    0.05,    6.02,   99.74,   11.65,    9.22,              1.59
44.25301,38.83041,1990,12,14,   10.13,    7.76,   99.84,   11.30,    6.93,              1.24
44.25301,38.83041,1990,12,15,    0.28,    7.56,  100.09,   11.10,    5.62,              0.92
44.25301,38.83041,1990,12,16,    5.14,    7.23,  100.05,   10.16,    3.46,              1.14
44.25301,38.83041,1990,12,17,   11.83,    6.02,   99.88,    7.50,    3.53,              0.49
44.25301,38.83041,1990,12,18,    0.86,    3.37,  101.16,    1.35,   11.06,              1.12
44.25301,38.83041,1990,12,19,    0.00,    2.29,  101.07,   -1.14,   11.42,              2.03
44.25301,38.83041,1990,12,20,    0.09,    3.14,  100.50,    0.53,    4.80,              1.73
44.25301,38.83041,1990,12,21,    3.18,    4.50,  100.30,    3.88,    3.09,              0.88
44.25301,38.83041,1990,12,22,    6.50,    3.76,  100.60,    2.93,    2.96,              1.37
44.25301,38.83041,1990,12,23,   19.59,    4.57,  100.33,    3.31,    4.06,              0.31
44.25301,38.83041,1990,12,24,    1.82,    3.69,  100.88,    1.69,    9.93,              1.47
44.25301,38.83041,1990,12,25,    0.00,    2.91,  101.29,   -1.15,   11.71,              1.87
44.25301,38.83041,1990,12,26,    0.00,    2.88,  101.25,   -1.70,    9.26,              1.32
44.25301,38.83041,1990,12,27,    0.00,    3.74,  101.43,    2.14,    2.58,              1.33
44.25301,38.83041,1990,12,28,    0.00,    4.39,  101.21,    4.93,    3.28,              1.58
44.25301,38.83041,1990,12,29,    0.00,    4.13,  100.91,    6.86,    2.05,              1.69
44.25301,38.83041,1990,12,30,    0.00,    4.03,  101.04,    6.23,    2.22,              1.65
44.25301,38.83041,1990,12,31,    2.53,    5.23,  101.08,    5.80,    4.82,              0.60
44.25301,38.83041,1991,01,01,    3.47,    5.32,  100.75,    5.32,    2.65,              0.50
44.25301,38.83041,1991,01,02,    1.38,    5.96,   99.85,    6.99,    4.83,              0.68
44.25301,38.83041,1991,01,03,   16.81,    4.67,   99.83,    4.70,    7.26,              0.79
44.25301,38.83041,1991,01,04,    5.40,    4.79,  100.18,    4.77,    7.72,              0.74
44.25301,38.83041,1991,01,05,    0.16,    4.83,  100.41,    5.56,    5.82,              0.73
44.25301,38.83041,1991,01,06,    0.61,    6.26,  100.24,    7.95,    5.37,              0.64
44.25301,38.83041,1991,01,07,    0.97,    6.15,  100.29,    7.58,    3.98,              0.72
44.25301,38.83041,1991,01,08,   10.53,    5.97,  100.68,    7.52,    2.63,              1.21
44.25301,38.83041,1991,01,09,    0.33,    5.33,  101.08,    6.37,    2.31,              0.72
44.25301,38.83041,1991,01,10,    0.29,    5.38,  101.12,    7.58,    1.46,              1.56
44.25301,38.83041,1991,01,11,    0.02,    5.76,  101.15,    7.46,    3.59,              1.42
44.25301,38.83041,1991,01,12,    0.03,    6.33,  100.98,    8.18,    5.53,              0.93
44.25301,38.83041,1991,01,13,    0.05,    5.89,  100.86,    7.92,    3.04,              1.80
44.25301,38.83041,1991,01,14,    0.44,    4.52,  101.01,    5.01,    5.19,              0.63
44.25301,38.83041,1991,01,15,    0.11,    2.56,  101.30,   -0.87,    8.52,              1.84
44.25301,38.83041,1991,01,16,    0.07,    2.39,  101.26,   -2.97,    9.86,              2.10
44.25301,38.83041,1991,01,17,    0.11,    2.51,  101.10,   -2.38,    6.36,              1.69
44.25301,38.83041,1991,01,18,    0.12,    2.93,  101.11,   -0.71,    5.21,              1.69
44.25301,38.83041,1991,01,19,    0.13,    3.11,  101.24,   -0.38,    6.11,              1.68
44.25301,38.83041,1991,01,20,    0.23,    3.21,  101.52,    0.33,    5.25,              2.31
44.25301,38.83041,1991,01,21,    1.31,    3.22,  101.20,   -0.08,    6.45,              0.99
44.25301,38.83041,1991,01,22,    1.20,    3.24,  101.05,    0.37,    6.03,              1.80
44.25301,38.83041,1991,01,23,    0.13,    2.97,  101.06,   -1.10,    6.38,              1.18
44.25301,38.83041,1991,01,24,    1.82,    3.38,  100.32,    0.20,    4.59,              1.12
44.25301,38.83041,1991,01,25,    6.42,    3.40,   99.97,   -0.16,    7.15,              0.86
44.25301,38.83041,1991,01,26,    5.84,    3.44,  100.16,    0.11,    9.67,              0.38
44.25301,38.83041,1991,01,27,    3.87,    3.29,  100.51,    0.29,    6.88,              1.47
44.25301,38.83041,1991,01,28,    0.00,    1.96,  101.33,   -5.65,    6.57,              2.75
44.25301,38.83041,1991,01,29,    4.22,    2.40,  100.27,   -3.43,    1.69,              0.97
44.25301,38.83041,1991,01,30,   15.51,    3.09,   99.53,   -2.06,    3.41,              1.06
44.25301,38.83041,1991,01,31,    7.91,    2.76,   99.67,   -3.74,    8.29,              1.29
44.25301,38.83041,1991,02,01,    0.97,    2.16,  100.54,   -7.33,    8.69,              2.01
44.25301,38.83041,1991,02,02,    1.33,    2.41,  100.96,   -4.61,    4.09,              1.53
44.25301,38.83041,1991,02,03,    2.26,    2.56,  100.54,   -3.79,    5.51,              1.64
44.25301,38.83041,1991,02,04,    0.72,    1.98,  101.06,   -8.18,    7.57,              1.84
44.25301,38.83041,1991,02,05,    0.02,    2.25,  101.74,   -6.56,    7.04,              2.22
44.25301,38.83041,1991,02,06,    0.02,    2.53,  101.58,   -4.93,    6.76,              2.51
44.25301,38.83041,1991,02,07,    0.03,    2.52,  101.11,   -4.61,   10.54,              2.23
44.25301,38.83041,1991,02,08,    0.05,    2.39,  100.99,   -5.29,   10.57,              2.24
44.25301,38.83041,1991,02,09,    0.10,    2.03,  101.20,   -8.54,    9.10,              2.52
44.25301,38.83041,1991,02,10,    0.01,    2.19,  101.26,   -6.90,    6.63,              2.20
44.25301,38.83041,1991,02,11,    0.00,    2.75,  101.30,   -2.07,    2.91,              2.26
44.25301,38.83041,1991,02,12,    0.01,    3.56,  101.13,    1.99,    2.96,              2.09
44.25301,38.83041,1991,02,13,    0.00,    3.50,  100.71,    2.04,    5.24,              2.66
44.25301,38.83041,1991,02,14,    1.35,    4.88,  100.45,    5.81,    8.14,              1.10
44.25301,38.83041,1991,02,15,    0.53,    5.50,  100.19,    7.01,    8.34,              1.79
44.25301,38.83041,1991,02,16,    5.64,    5.55,   98.93,    7.45,   11.37,              1.00
44.25301,38.83041,1991,02,17,   11.61,    4.92,   99.26,    4.85,    8.87,              0.87
44.25301,38.83041,1991,02,18,    2.47,    3.94,  100.19,    3.09,    5.97,              3.09
44.25301,38.83041,1991,02,19,    0.48,    4.02,  100.34,    3.48,    5.32,              3.01
44.25301,38.83041,1991,02,20,    0.01,    2.80,  100.80,   -0.47,    5.13,              3.17
44.25301,38.83041,1991,02,21,    0.00,    2.67,  101.18,    1.26,    4.14,              4.03
44.25301,38.83041,1991,02,22,    0.00,    3.48,  100.78,    4.11,    4.99,              3.31
44.25301,38.83041,1991,02,23,    0.00,    4.50,  100.42,    6.17,    4.76,              2.97
44.25301,38.83041,1991,02,24,    0.00,    4.28,  100.73,    6.03,    1.90,              3.03
44.25301,38.83041,1991,02,25,    0.01,    4.56,  100.69,    5.44,    2.45,              2.03
44.25301,38.83041,1991,02,26,    1.75,    4.66,   99.80,    3.93,    4.50,              1.41
44.25301,38.83041,1991,02,27,    6.40,    4.35,   99.90,    2.82,    5.21,              0.85
44.25301,38.83041,1991,02,28,    9.14,    3.99,  100.14,    2.64,    5.19,              2.22
44.25301,38.83041,1991,03,01,    4.44,    3.86,  100.30,    1.76,    3.81,              2.57
44.25301,38.83041,1991,03,02,    4.13,    3.71,  100.77,    1.44,    4.12,              1.51
44.25301,38.83041,1991,03,03,    1.23,    3.37,  101.30,    1.78,    2.97,              2.80
44.25301,38.83041,1991,03,04,    0.05,    3.21,  100.95,    1.35,    9.54,              2.47
44.25301,38.83041,1991,03,05,    0.28,    3.32,  100.31,    0.97,    6.11,              2.33
44.25301,38.83041,1991,03,06,    3.69,    3.64,   99.77,    0.93,    2.65,              1.13
44.25301,38.83041,1991,03,07,    1.76,    3.13,  100.32,   -0.10,    1.94,              2.91
44.25301,38.83041,1991,03,08,    6.52,    3.41,  100.75,    0.40,    3.12,              2.24
44.25301,38.83041,1991,03,09,    0.00,    3.37,  101.01,    1.04,    8.53,              3.15
44.25301,38.83041,1991,03,10,    0.00,    3.48,  100.86,    2.88,    3.67,              4.20
44.25301,38.83041,1991,03,11,    0.00,    3.94,  100.53,    4.00,    4.10,              4.31
44.25301,38.83041,1991,03,12,    0.00,    4.25,  100.09,    6.04,    3.24,              4.62
44.25301,38.83041,1991,03,13,    0.18,    4.61,   99.82,    7.00,    1.88,              1.70
44.25301,38.83041,1991,03,14,    1.39,    4.07,  100.30,    2.70,    2.36,              1.26
44.25301,38.83041,1991,03,15,    0.02,    3.89,  100.93,    4.01,    3.55,              2.12
44.25301,38.83041,1991,03,16,    0.00,    4.60,  100.58,    6.09,    4.84,              1.24
44.25301,38.83041,1991,03,17,    0.26,    5.32,   99.72,    8.21,    4.82,              1.85
44.25301,38.83041,1991,03,18,    3.68,    6.07,   99.74,    8.25,    4.44,              0.70
44.25301,38.83041,1991,03,19,    4.08,    5.67,  100.54,    6.31,    2.50,              0.69
44.25301,38.83041,1991,03,20,    2.62,    5.55,  100.82,    6.21,    3.13,              1.26
44.25301,38.83041,1991,03,21,    0.65,    6.05,  100.21,    8.00,    2.68,              1.75
44.25301,38.83041,1991,03,22,    0.69,    5.87,  100.20,    7.04,    3.57,              1.55
44.25301,38.83041,1991,03,23,    0.03,    6.06,  100.06,    9.27,    6.36,              3.67
44.25301,38.83041,1991,03,24,    0.00,    5.98,  100.43,    9.36,    4.08,              4.40
44.25301,38.83041,1991,03,25,    0.06,    5.90,  100.62,    9.84,    2.24,              3.89
44.25301,38.83041,1991,03,26,    0.17,    5.87,  100.14,    9.01,    2.42,              3.79
44.25301,38.83041,1991,03,27,    0.40,    5.66,   99.94,    7.27,    3.36,              2.17
44.25301,38.83041,1991,03,28,    1.65,    5.29,  100.70,    6.88,    2.78,              2.51
44.25301,38.83041,1991,03,29,    0.03,    5.48,  100.47,    7.92,    7.13,              1.80
44.25301,38.83041,1991,03,30,    6.89,    5.80,  100.02,    7.68,    6.33,              1.35
44.25301,38.83041,1991,03,31,    3.69,    4.79,  100.47,    5.45,    4.87,              1.20
44.25301,38.83041,1991,04,01,    0.25,    4.55,  100.42,    6.75,    2.68,              3.74
44.25301,38.83041,1991,04,02,    1.79,    5.72,   99.86,    7.60,    4.35,              1.62
44.25301,38.83041,1991,04,03,    6.19,    6.34,   99.14,    9.04,    6.92,              1.19
44.25301,38.83041,1991,04,04,    5.58,    6.59,   99.27,    8.42,    3.44,              1.18
44.25301,38.83041,1991,04,05,    1.19,    5.87,   99.84,    7.68,    3.41,              1.91
44.25301,38.83041,1991,04,06,    0.01,    5.75,  100.11,    9.43,    2.59,              4.50
44.25301,38.83041,1991,04,07,    0.00,    6.15,  100.26,   10.53,    4.72,              5.76
44.25301,38.83041,1991,04,08,    0.00,    6.40,   99.62,   12.16,    6.62,              4.88
44.25301,38.83041,1991,04,09,    4.45,    6.98,   99.04,    9.87,    3.04,              2.09
44.25301,38.83041,1991,04,10,    0.92,    6.03,   99.52,    8.10,    2.69,              2.72
44.25301,38.83041,1991,04,11,    0.06,    6.06,  100.06,    9.33,    1.85,              1.71
44.25301,38.83041,1991,04,12,    0.08,    5.78,  100.60,    9.25,    2.14,              2.04
44.25301,38.83041,1991,04,13,    0.34,    5.81,  101.01,    9.12,    1.11,              3.04
44.25301,38.83041,1991,04,14,    0.00,    5.89,  100.84,   10.43,    3.33,              5.92
44.25301,38.83041,1991,04,15,    0.00,    6.18,  100.21,   12.20,    2.15,              6.04
44.25301,38.83041,1991,04,16,    5.27,    7.17,   99.37,   10.26,    3.19,              1.64
44.25301,38.83041,1991,04,17,    1.54,    6.36,   99.54,    9.57,    7.86,              3.58
44.25301,38.83041,1991,04,18,    2.47,    6.65,  100.30,    9.83,    5.39,              4.49
44.25301,38.83041,1991,04,19,    0.00,    6.98,  100.14,   13.03,    5.56,              6.55
44.25301,38.83041,1991,04,20,    0.33,    8.00,   99.74,   14.03,    4.78,              2.40
44.25301,38.83041,1991,04,21,    1.66,    8.40,  100.06,   14.24,    2.28,              5.34
44.25301,38.83041,1991,04,22,    0.22,    8.13,  100.10,   13.53,    4.35,              4.20
44.25301,38.83041,1991,04,23,    5.86,    7.08,  100.46,   11.17,    5.07,              2.91
44.25301,38.83041,1991,04,24,    5.57,    7.79,   99.30,   12.34,    5.01,              3.94
44.25301,38.83041,1991,04,25,   13.19,    7.43,   99.75,   11.03,    3.27,              1.21
44.25301,38.83041,1991,04,26,    0.55,    6.60,  100.49,   10.96,    2.55,              3.99
44.25301,38.83041,1991,04,27,    0.22,    6.96,  101.02,   11.84,    4.08,              6.07
44.25301,38.83041,1991,04,28,    0.01,    7.49,  100.91,   13.97,    2.84,              6.58
44.25301,38.83041,1991,04,29,    0.02,    8.11,   99.89,   16.87,    2.97,              4.58
